0.000090     0.000000   0.569392   0.874158   0.991105   1.031778   1.049503   1.061605   1.072576   1.083412   1.094313   1.105317   1.116430   1.127654   1.138990   1.150440   1.162005   1.173686   1.185484   1.197400   1.209435   1.221592   1.233869   1.246270   1.258796   1.271446   1.284224   1.297130   1.310164   1.323330   1.336628   1.350058   1.363624   1.377326   1.391165   1.405142   1.419260   1.433520   1.447923   1.462470   1.477163   1.492004   1.506993   1.522134   1.537426   1.552872   1.568473   1.584230   1.600146   1.616222   1.632460   1.648861   1.665427   1.682159   1.699059   1.716130   1.733372   1.750788   1.768378   1.786146   1.804093   1.822220   1.840530   1.859024   1.877704   1.896572   1.915630   1.934880   1.954324   1.973964   1.993801   2.013838   2.034076   2.054519   2.075167   2.096023   2.117089   2.138368   2.159860   2.181569   2.203496   2.225644   2.248015   2.270611   2.293434   2.316487   2.339772   2.363292   2.387047   2.411042   2.435278   2.459758   2.484481   2.509433   2.534522   2.559211   2.580790   2.587054   2.530919   2.267432   1.493387   0.00000
0.000100     0.000000   0.545816   0.855868   0.983005   1.029134   1.048804   1.061454   1.072555   1.083420   1.094328   1.105333   1.116447   1.127671   1.139008   1.150459   1.162024   1.173705   1.185504   1.197420   1.209456   1.221613   1.233891   1.246292   1.258817   1.271468   1.284246   1.297152   1.310187   1.323352   1.336650   1.350081   1.363646   1.377348   1.391186   1.405164   1.419282   1.433541   1.447944   1.462490   1.477183   1.492024   1.507013   1.522153   1.537445   1.552890   1.568491   1.584248   1.600163   1.616239   1.632476   1.648876   1.665442   1.682173   1.699073   1.716143   1.733385   1.750800   1.768391   1.786158   1.804105   1.822232   1.840541   1.859035   1.877714   1.896582   1.915640   1.934890   1.954334   1.973973   1.993810   2.013847   2.034086   2.054528   2.075177   2.096033   2.117099   2.138378   2.159870   2.181579   2.203507   2.225655   2.248027   2.270623   2.293447   2.316501   2.339786   2.363306   2.387063   2.411058   2.435295   2.459775   2.484496   2.509435   2.534448   2.558783   2.578875   2.579857   2.508895   2.217708   1.429298   0.00000
0.000110     0.000000   0.524693   0.838159   0.974532   1.026154   1.047956   1.061254   1.072523   1.083426   1.094342   1.105349   1.116463   1.127689   1.139026   1.150477   1.162043   1.173725   1.185524   1.197441   1.209477   1.221633   1.233912   1.246313   1.258839   1.271490   1.284268   1.297174   1.310209   1.323374   1.336672   1.350103   1.363668   1.377370   1.391208   1.405186   1.419303   1.433562   1.447964   1.462511   1.477204   1.492044   1.507032   1.522172   1.537463   1.552908   1.568508   1.584265   1.600180   1.616255   1.632492   1.648892   1.665457   1.682188   1.699087   1.716157   1.733398   1.750813   1.768403   1.786170   1.804116   1.822243   1.840552   1.859045   1.877725   1.896593   1.915650   1.934900   1.954343   1.973983   1.993820   2.013857   2.034095   2.054538   2.075186   2.096043   2.117109   2.138388   2.159881   2.181590   2.203518   2.225667   2.248038   2.270635   2.293460   2.316514   2.339800   2.363321   2.387078   2.411074   2.435311   2.459791   2.484509   2.509428   2.534340   2.558224   2.576558   2.571746   2.485854   2.169567   1.371878   0.00000
0.000120     0.000000   0.505668   0.821086   0.965773   1.022857   1.046953   1.061000   1.072474   1.083427   1.094355   1.105365   1.116480   1.127706   1.139044   1.150496   1.162062   1.173744   1.185544   1.197461   1.209497   1.221654   1.233933   1.246335   1.258861   1.271512   1.284290   1.297196   1.310231   1.323397   1.336694   1.350125   1.363690   1.377391   1.391230   1.405207   1.419325   1.433583   1.447985   1.462532   1.477224   1.492063   1.507052   1.522191   1.537482   1.552927   1.568526   1.584283   1.600197   1.616272   1.632508   1.648907   1.665472   1.682202   1.699102   1.716171   1.733412   1.750826   1.768416   1.786182   1.804128   1.822254   1.840563   1.859056   1.877735   1.896603   1.915660   1.934910   1.954353   1.973992   1.993829   2.013866   2.034105   2.054547   2.075196   2.096053   2.117119   2.138398   2.159891   2.181601   2.203529   2.225678   2.248050   2.270648   2.293473   2.316527   2.339814   2.363335   2.387093   2.411090   2.435328   2.459807   2.484520   2.509411   2.534190   2.557518   2.573820   2.562775   2.462037   2.123155   1.320161   0.00000
0.000130     0.000000   0.488447   0.804677   0.956807   1.019265   1.045792   1.060685   1.072407   1.083424   1.094367   1.105380   1.116497   1.127723   1.139062   1.150514   1.162081   1.173764   1.185563   1.197481   1.209518   1.221675   1.233954   1.246356   1.258883   1.271534   1.284312   1.297218   1.310253   1.323419   1.336716   1.350147   1.363712   1.377413   1.391252   1.405229   1.419346   1.433605   1.448006   1.462552   1.477244   1.492083   1.507071   1.522210   1.537501   1.552945   1.568544   1.584300   1.600214   1.616288   1.632524   1.648923   1.665487   1.682217   1.699116   1.716184   1.733425   1.750839   1.768428   1.786194   1.804140   1.822265   1.840574   1.859067   1.877746   1.896613   1.915670   1.934919   1.954363   1.974002   1.993839   2.013876   2.034114   2.054557   2.075206   2.096062   2.117129   2.138408   2.159902   2.181612   2.203540   2.225690   2.248062   2.270660   2.293486   2.316541   2.339828   2.363350   2.387108   2.411106   2.435344   2.459823   2.484528   2.509380   2.533990   2.556648   2.570651   2.553003   2.437658   2.078545   1.273346   0.00000
0.000140     0.000000   0.472784   0.788938   0.947702   1.015404   1.044471   1.060306   1.072319   1.083415   1.094377   1.105395   1.116513   1.127741   1.139080   1.150533   1.162100   1.173783   1.185583   1.197501   1.209539   1.221696   1.233976   1.246378   1.258904   1.271556   1.284334   1.297240   1.310275   1.323441   1.336739   1.350169   1.363734   1.377435   1.391274   1.405250   1.419367   1.433626   1.448027   1.462573   1.477264   1.492103   1.507091   1.522229   1.537519   1.552963   1.568562   1.584317   1.600231   1.616305   1.632540   1.648938   1.665502   1.682232   1.699130   1.716198   1.733438   1.750852   1.768440   1.786206   1.804151   1.822277   1.840585   1.859077   1.877756   1.896623   1.915680   1.934929   1.954372   1.974011   1.993848   2.013885   2.034124   2.054567   2.075215   2.096072   2.117139   2.138418   2.159912   2.181622   2.203551   2.225701   2.248074   2.270672   2.293498   2.316554   2.339842   2.363364   2.387123   2.411121   2.435360   2.459837   2.484532   2.509334   2.533732   2.555602   2.567048   2.542496   2.412902   2.035759   1.230767   0.00000
0.000150     0.000000   0.458475   0.773865   0.938516   1.011297   1.042991   1.059858   1.072207   1.083399   1.094385   1.105410   1.116530   1.127758   1.139098   1.150551   1.162119   1.173803   1.185603   1.197522   1.209559   1.221717   1.233997   1.246399   1.258926   1.271578   1.284356   1.297262   1.310298   1.323463   1.336761   1.350191   1.363756   1.377457   1.391295   1.405272   1.419389   1.433647   1.448048   1.462593   1.477284   1.492123   1.507110   1.522248   1.537538   1.552981   1.568580   1.584335   1.600248   1.616321   1.632556   1.648954   1.665517   1.682246   1.699144   1.716212   1.733451   1.750864   1.768453   1.786218   1.804163   1.822288   1.840596   1.859088   1.877766   1.896633   1.915690   1.934939   1.954382   1.974021   1.993858   2.013895   2.034133   2.054576   2.075225   2.096082   2.117149   2.138429   2.159923   2.181633   2.203562   2.225713   2.248086   2.270685   2.293511   2.316567   2.339856   2.363379   2.387139   2.411137   2.435376   2.459850   2.484531   2.509268   2.533408   2.554366   2.563012   2.531323   2.387925   1.994781   1.191871   0.00000
0.000160     0.000000   0.445350   0.759442   0.929299   1.006970   1.041353   1.059336   1.072068   1.083374   1.094392   1.105424   1.116546   1.127775   1.139116   1.150570   1.162138   1.173822   1.185623   1.197542   1.209580   1.221738   1.234018   1.246421   1.258948   1.271600   1.284378   1.297284   1.310320   1.323486   1.336783   1.350214   1.363779   1.377479   1.391317   1.405294   1.419410   1.433668   1.448069   1.462614   1.477305   1.492143   1.507130   1.522267   1.537557   1.553000   1.568597   1.584352   1.600265   1.616338   1.632572   1.648969   1.665532   1.682261   1.699158   1.716225   1.733465   1.750877   1.768465   1.786230   1.804174   1.822299   1.840607   1.859099   1.877777   1.896643   1.915700   1.934949   1.954392   1.974030   1.993867   2.013904   2.034143   2.054586   2.075235   2.096092   2.117159   2.138439   2.159933   2.181644   2.203574   2.225724   2.248098   2.270697   2.293524   2.316581   2.339870   2.363393   2.387154   2.411153   2.435391   2.459862   2.484524   2.509180   2.533012   2.552932   2.558547   2.519551   2.362863   1.955571   1.156189   0.00000
0.000170     0.000000   0.433262   0.745649   0.920091   1.002448   1.039562   1.058737   1.071899   1.083340   1.094395   1.105438   1.116563   1.127793   1.139134   1.150588   1.162157   1.173842   1.185643   1.197562   1.209600   1.221759   1.234039   1.246442   1.258969   1.271621   1.284400   1.297307   1.310342   1.323508   1.336805   1.350236   1.363801   1.377501   1.391339   1.405315   1.419431   1.433689   1.448090   1.462634   1.477325   1.492163   1.507149   1.522286   1.537575   1.553018   1.568615   1.584369   1.600282   1.616354   1.632588   1.648985   1.665547   1.682275   1.699172   1.716239   1.733478   1.750890   1.768478   1.786242   1.804186   1.822311   1.840618   1.859109   1.877787   1.896654   1.915710   1.934959   1.954401   1.974040   1.993877   2.013914   2.034152   2.054595   2.075244   2.096102   2.117169   2.138449   2.159943   2.181655   2.203585   2.225736   2.248110   2.270710   2.293537   2.316594   2.339884   2.363408   2.387169   2.411168   2.435406   2.459872   2.484509   2.509065   2.532535   2.551290   2.553665   2.507248   2.337827   1.918071   1.123330   0.00000
0.000180     0.000000   0.422090   0.732459   0.910928   0.997754   1.037622   1.058060   1.071699   1.083294   1.094395   1.105450   1.116579   1.127810   1.139152   1.150607   1.162176   1.173861   1.185663   1.197582   1.209621   1.221780   1.234061   1.246464   1.258991   1.271643   1.284422   1.297329   1.310364   1.323530   1.336827   1.350258   1.363823   1.377523   1.391361   1.405337   1.419453   1.433710   1.448110   1.462655   1.477345   1.492183   1.507169   1.522306   1.537594   1.553036   1.568633   1.584387   1.600299   1.616370   1.632604   1.649000   1.665562   1.682290   1.699186   1.716253   1.733491   1.750903   1.768490   1.786254   1.804198   1.822322   1.840629   1.859120   1.877798   1.896664   1.915720   1.934968   1.954411   1.974050   1.993886   2.013923   2.034162   2.054605   2.075254   2.096111   2.117179   2.138459   2.159954   2.181665   2.203596   2.225747   2.248122   2.270722   2.293550   2.316608   2.339898   2.363423   2.387184   2.411184   2.435420   2.459879   2.484485   2.508920   2.531971   2.549434   2.548378   2.494479   2.312912   1.882214   1.092959   0.00000
